index	sim_time	step_time	success	C01	C12	D01	D12	H01	H12	state_r0	state_r1	state_r2	speed_r0	speed_r1	speed_r2	actuation_r0	actuation_r1	actuation_r2	
399	646.538842	4.198464	True	2.4588919562560654	2.4717768629217165	0.15985274730621363	0.22248232290395245	0.03182247100034478	0.06273180110061972	[0.24241574144553135, -6.056685689131054e-05, 2.378350997726446, -0.0007739960722658558, 0.0004919373391341662, -0.0012718276751225047]	[1.47373376305488, 0.07577471331746914, -0.048149946107462774, -0.001124856403887717, -0.0007521151440806159, -0.0009946456354623457]	[2.7543863542749008, 0.0017801721181771413, -2.3764128619223213, -0.0002585670054369527, 0.000628318475451018, -0.0011801640568684085]	[-0.7247931178487137, 0.007341870853668562, 1.0776439191062241, 0.000893666679926532, 0.0016627722488957997, -0.005359073670164743]	[-0.5208378619921091, 0.38972159589824823, 1.1940939877710026, -0.004939310201860154, -0.0008599569404832387, -0.0013323013058559455]	[-1.042004047976425, 0.14999476275804913, 0.6726236712627244, 0.005347035604829692, 0.005525232261678226, -0.0013347392293515728]	[1.3883555139835515, -1.0813144935081773, -3.6868810929763782, 0.007823150741052873, -0.005488523785285159, 0.00938238715190045]	[-77.82845037541988, -17.735466655250313, -74.24135386161257, 0.004468793864188272, 0.0024817213759563213, 0.004515171485259993]	[-33.264034547492486, -25.050078251714382, -14.072471429545196, 0.0033918755364444864, -0.003699343829644611, 0.0048716852150772795]	
400	650.595746	4.052357	True	2.4518191694362725	2.4827949127356015	0.15982617479818015	0.2202812322981185	0.031717913427482126	0.06175388508518729	[0.23517148819716732, 2.8193986650615876e-05, 2.3891016205710356, -0.0007621155362279462, 0.0005065269339297341, -0.0013225225016592138]	[1.4681757612256092, 0.07956131868763552, -0.036549587883856344, -0.0011720191526429487, -0.0007593758323742156, -0.001006553354846721]	[2.7438963271007335, 0.0031677308417876215, -2.3697398710036057, -0.0002038398024545426, 0.0006819944328472985, -0.0011919795827733102]	[-0.7251534723529081, 0.0068777940418554406, 1.0717637242433784, 0.001487640197283217, 0.0012622826709358524, -0.004777219741255155]	[-0.5898059926427435, 0.3637968531216149, 1.1276350983808017, -0.004493535710227887, -0.0005890670712240932, -0.0010507010827421192]	[-1.0572120723700986, 0.12469632681618446, 0.6606536535632652, 0.005598766540226905, 0.005208936300555828, -0.001025652853486319]	[2.5036449285751523, -0.5834348679528808, -5.144204340690214, 0.007575713545392339, -0.00531127620513735, 0.009664447981572842]	[-77.07005241063071, -32.165223286854626, -75.25613714974017, 0.004705453797038261, 0.002570635764849873, 0.004589015840202245]	[-13.264034547492486, -29.949224428180464, -10.033733637577562, 0.0030891587164115107, -0.00386347868146621, 0.005028003625003518]	
401	653.755031	3.154506	True	2.4465309075017156	2.4922213104348896	0.1595424664748384	0.2183054923069989	0.03153408312507508	0.06086568245773793	[0.22793007913153523, 0.00011463245936561455, 2.3997832291290266, -0.0007443885943655806, 0.0005172201114597289, -0.0013673406441229645]	[1.4619287092338866, 0.0830255245060924, -0.025616057740003664, -0.0012145170508200789, -0.0007638192135048491, -0.0010156232461123777]	[2.7333409727519795, 0.004280073442879611, -2.363168547603839, -0.00014674265844294695, 0.0007323989362422218, -0.0012006740134194887]	[-0.7242437438614824, 0.006851613916775626, 1.0638208949412256, 0.0020623139920673446, 0.0008825660457691072, -0.004184359652035019]	[-0.65867839228562, 0.3251341121576614, 1.060796239209595, -0.004006007968900955, -0.0002971213642823044, -0.0007641251095816456]	[-1.0550513460680515, 0.09498866942637979, 0.6521494645862337, 0.0058206243152485295, 0.004870765876520454, -0.0007112313705946662]	[3.9630441676666557, -0.07822129023688762, -7.4804362887806235, 0.007261577208709361, -0.004921300060580721, 0.009799431836797668]	[-76.6821707914623, -46.61341220991809, -75.34786237737944, 0.005233161063400261, 0.0028737409373012102, 0.0046487418010661965]	[6.735965452507514, -34.84837060464655, -5.994995845609927, 0.002728858570000744, -0.004065621130719504, 0.0050915426985278294]	
402	655.116797	1.356892	True	2.443177438079602	2.499343770531634	0.15902805795127564	0.2165365816266522	0.03128448698125632	0.06003894956285924	[0.2207042899599206, 0.00020297559273267678, 2.410374780231047, -0.0007210250811943914, 0.0005240795215569028, -0.0014061577913522764]	[1.4549932780178219, 0.08603948639747595, -0.015352476547275966, -0.0012524324541502796, -0.0007644249665830667, -0.0010217941505373846]	[2.722894215425069, 0.005072747794463416, -2.356664339607973, -8.758906116131758e-05, 0.0007793254067837698, -0.001206142209384549]	[-0.7220392926477116, 0.007259985714370446, 1.0537394858024227, 0.002614250809158866, 0.0004945555452336088, -0.0035776169017581304]	[-0.7274917499529828, 0.27366409913530393, 0.9936700456504142, -0.0035767555427525183, 0.00017785313571694355, -0.0004699864750907308]	[-1.0354609172882643, 0.06084786395989053, 0.6471267508607982, 0.006009578605252522, 0.004513226080507266, -0.0003810621125065215]	[5.445638634711198, 0.420473758117003, -9.893124404449667, 0.006907702618354312, -0.005006048805448293, 0.009979568668625698]	[-76.33681640612792, -61.06178666830765, -75.33132836046629, 0.004172283918714452, 0.005768935688038445, 0.004749419564093764]	[26.735965452507514, -39.74751678111263, -1.9562580536422924, 0.0023275883203665317, -0.004234342737514818, 0.005320946827639777]	
403	657.249023	2.127274	True	2.4419194886180935	2.503444855917334	0.1583119278928793	0.2149538607792231	0.03098350903365809	0.059245253235356544	[0.2135070085260779, 0.0002972804747282939, 2.4208544686565077, -0.0006919251207293497, 0.0005271628143802023, -0.001438921324413182]	[1.4473714844607397, 0.08847581872337153, -0.005759827719259764, -0.0012858911510278154, -0.0007600195911266497, -0.0010250195568722916]	[2.7127305962439725, 0.005501053324513614, -2.350192574760173, -2.6688310392210726e-05, 0.0008226032506349159, -0.0012081778184055275]	[-0.7185424410959906, 0.00807199029637167, 1.0414429753461838, 0.0032088932859948064, 0.0001263929119238998, -0.002974209430837876]	[-0.795941213801712, 0.2095467392191251, 0.9265864203374914, -0.003114302551636213, 0.0007043122040263717, -0.00017375657938837672]	[-0.9983796214695958, 0.02224985601230451, 0.6456012295509943, 0.006169489434429274, 0.004141016462614654, -2.530064883512585e-05]	[6.9203768109715975, 0.8810454218649995, -12.382536298002545, 0.007613729682098992, -0.004650121482290106, 0.00988384885605727]	[-75.64176683232601, -75.2470509481324, -74.93477167456193, 0.004586564997191608, 0.006562092073786694, 0.004762216898291559]	[46.735965452507514, -44.64666295757871, 2.0824797383253424, 0.001994803554688001, -0.004335241283604869, 0.0057064151948544115]	
404	660.051923	2.796898	True	2.4427553100888315	2.5039622310559477	0.15742080101509437	0.2135347765821329	0.030642152611601487	0.05845975979892712	[0.2063513210616495, 0.00040131304148780704, 2.431199265645353, -0.0006570295889243462, 0.000526621179370564, -0.0014653155511767388]	[1.43910838556081, 0.09023836464291521, 0.003177817628305555, -0.0013150509972472697, -0.0007497322437530337, -0.0010252646294801986]	[2.7030252757178506, 0.00552004261860527, -2.3437184564357394, 3.5770835554295226e-05, 0.0008619413798661092, -0.0012068231235584195]	[-0.7137114873232656, 0.009260559046312903, 1.0267627796955967, 0.0037725346818194695, -0.00023140033132001167, -0.002304216476700449]	[-0.8557231496019565, 0.13887716729004299, 0.8625971705117379, -0.002716685478425177, 0.0013534338587806608, 0.00012764140005889444]	[-0.9437460806028165, -0.020829537630257963, 0.647588688774157, 0.006320658255669883, 0.003725327574346401, 0.00029644371928370656]	[8.437806331204703, 1.3081035579202127, -15.053909083451236, 0.007154023052430949, -0.004455770142030752, 0.010904649271997505]	[-65.41576514222601, -82.36315035702306, -71.0367553500601, 0.0034440699154367187, 0.008500932031199275, 0.0048239893944757774]	[66.73596545250751, -49.545809134044795, 6.121217530292977, 0.0019920913633258317, -0.0049041046575411746, 0.005138428093743103]	
405	664.129619	4.071080	True	2.4452367061999625	2.5004567823436505	0.15636922196231925	0.2122113957148758	0.030260642706581273	0.05763589932990055	[0.19921461347936978, 0.0005011874381820696, 2.441431381029765, -0.0006166656945942211, 0.0005225839429842263, -0.0014850066723763656]	[1.4303208463796362, 0.09131188346456923, 0.011561805572121196, -0.0013403029136234645, -0.000732802400952763, -0.0010225850976433436]	[2.69395403526302, 0.005084525737423693, -2.3372070601193142, 9.95769230563844e-05, 0.0008970561875007748, -0.0012022105531386187]	[-0.7147324964123597, 0.0073023913059994325, 1.018915902200189, 0.00430168852038552, -0.0005736810806052193, -0.0016340300109411463]	[-0.9007854689438716, 0.07173753193815859, 0.8157495723530928, -0.002332389687577203, 0.0020318902104095584, 0.00041297181366224683]	[-0.8714987033184907, -0.06841463031739511, 0.6531049879202417, 0.006438236390577267, 0.003296509423446424, 0.0006258401703685089]	[1.7003816493184933, -2.3079882169061237, -7.137234612713102, 0.0066543488737686165, -0.004188589786035166, 0.010860839183189787]	[-48.27702530576215, -77.87532216942293, -51.03675535006011, 0.0031382912141113602, 0.008956418857096067, 0.004546372437152488]	[86.73596545250751, -54.44495531051088, 10.159955322260611, 0.0015968175383399951, -0.004995241923862082, 0.0052380716878169566]	
406	666.893396	2.758646	True	2.4486382694216347	2.4924922273750045	0.15516526249328505	0.21087230269929766	0.029833336487796215	0.05670454954087275	[0.19204003182138238, 0.0005657423391521652, 2.451615995399023, -0.0005709512862935662, 0.0005153166296345173, -0.0014977829937061688]	[1.421157395781757, 0.09173172111698567, 0.019563134854945118, -0.0013614427602936822, -0.000709411565072487, -0.001016974675604783]	[2.6856908280257494, 0.004149205012608921, -2.3306199006981494, 0.00016441764166240136, 0.000927965592897221, -0.0011944013977514625]	[-0.7212626983799683, 0.0022530522198088965, 1.0172665230610325, 0.004841771687225545, -0.000878297811791767, -0.000921575365724703]	[-0.9308515690789443, 0.008139176703445338, 0.785925171090931, -0.0018939230484470084, 0.0026446173841632933, 0.0007156554620101371]	[-0.7820671351750159, -0.12050360897057844, 0.6628512010830147, 0.006526923842636818, 0.002884508014445066, 0.0009354048874293772]	[-4.619940124298585, -5.840741431353446, 0.014496063649403368, 0.006895062459673119, -0.0035769610251218716, 0.011488738694355212]	[-30.880117035374173, -73.39641195580604, -31.26146545807299, 0.003920447456429926, 0.007908069432266148, 0.004803444143772451]	[106.17178498925541, -59.31398810338964, 14.9848345006512, 0.0012817795454032378, -0.004617545787127579, 0.0048983997964189485]	
407	672.076951	5.178495	True	2.4525908816330166	2.479997369425081	0.15386315740708417	0.209466826630699	0.02937731045233899	0.055641175402297426	[0.18482391457692532, 0.0006021963161531188, 2.4617719037790753, -0.0005200132057956255, 0.0005050456185178313, -0.0015034768763189281]	[1.4117620608317338, 0.09153152522017137, 0.0273279675566393, -0.001378192626396839, -0.0006799608569321726, -0.0010082211267532033]	[2.6783685824358563, 0.0026712309262711103, -2.323869521153273, 0.00022995145137579912, 0.0009547314421625456, -0.0011834533899485217]	[-0.7230076900408544, 0.0017621878694589587, 1.0131776541349493, 0.005345520800554315, -0.0011752361850690624, -0.0002178065390866879]	[-0.9471033129710952, -0.05226554753169383, 0.7682748375605839, -0.001454095394498768, 0.0032428188978099984, 0.0010433634449931747]	[-0.6832425966162227, -0.17661719940572213, 0.6859223419824935, 0.006576172500249405, 0.002468124279461261, 0.0012533767222343236]	[0.899794920976416, -0.5809052479206889, -2.7760596418268495, 0.006393233610877393, -0.003454111250779919, 0.011300197553912811]	[-14.900450549409033, -69.33821391685488, -17.138304382811384, 0.0038660091966934923, 0.007696709494055193, 0.005181770429489675]	[116.59416873298392, -63.605324341967275, 30.22353009069566, 0.0008024576359030043, -0.0045894468847056625, 0.005010950115568759]	
408	674.191216	2.107453	True	2.457067336446089	2.4633579488346053	0.15256001469503916	0.20799839622726776	0.028929963736833895	0.054462552604485584	[0.1776140739184361, 0.000655924869292887, 2.47187466726748, -0.0004639723804572636, 0.0004918769047736219, -0.0015018729546116226]	[1.4022743997251028, 0.09074318916277117, 0.034976843948327514, -0.0013906884067659343, -0.0006444136146504906, -0.0009961507559728823]	[2.6720493608946985, 0.0006365930831206957, -2.316845133538829, 0.00029565743870910415, 0.0009774214449502186, -0.001169387922652536]	[-0.7199806895961381, 0.005824722738969658, 1.00665471764634, 0.005861461205187661, -0.0014585344864294662, 0.0005378475386717716]	[-0.9492569962361217, -0.10947533375642035, 0.7625306211649127, -0.0010428507160986271, 0.0038628424758407605, 0.0013808002501665643]	[-0.5814198650583449, -0.23147771457258393, 0.7178658556229375, 0.006560651452514259, 0.0020697612211278984, 0.0015587496938588683]	[6.385092493349106, 4.64479295729265, -5.547757253692376, 0.0066809512331546415, -0.00324371377651518, 0.01207928309436074]	[1.3491893379411586, -65.29835002805925, -3.3856546294535512, 0.003343851914743753, 0.008081173716233795, 0.0053141517652412]	[119.63761239025257, -61.81868293604789, 40.28428776116934, -7.742272456353651e-05, -0.004213284860421568, 0.004787550914918993]	
409	676.116444	1.920960	True	2.462023187902408	2.4431966548721427	0.15135100840529583	0.20645542864805785	0.028526745827064617	0.05318262275262486	[0.17045810660565522, 0.0007721686091756731, 2.4818999490726745, -0.0004029413164174665, 0.0004758046092240186, -0.0014923779491390766]	[1.3928361607181101, 0.08939867151307428, 0.04262849457389406, -0.0013986879044516256, -0.0006027887734145173, -0.0009809846846162962]	[2.666728666066558, -0.001915160336151696, -2.309486093096476, 0.0003610092592889903, 0.0009960680907166312, -0.001152417750270407]	[-0.7122119371648606, 0.014418311562044765, 0.997710713097678, 0.006342659708175016, -0.0017565553415636597, 0.001360361326180535]	[-0.937161619462493, -0.1634796243262004, 0.7686024447907973, -0.0005546018818790777, 0.004457278502515167, 0.0016642320609325878]	[-0.4835211289304332, -0.2796686404450631, 0.7530868906219877, 0.006504687212022859, 0.001659920394964692, 0.0018342636711977077]	[11.816464370103812, 9.816577934649128, -8.291930606743971, 0.0062307313796963115, -0.0034939859391032533, 0.013093804281422337]	[17.715315258121297, -61.266219364703666, 10.201965943139419, 0.004519685655834172, 0.007721918638590855, 0.004428340074892347]	[114.72242569105656, -53.82767549908632, 43.87948723112331, -0.0005646623489534284, -0.00431901180093998, 0.004289475201096155]	
410	676.640384	0.519617	True	2.4674066306699034	2.4202432502042788	0.1503312427830216	0.20481730705940976	0.028202200726730867	0.05181282960367124	[0.16340352626414342, 0.000996169137595452, 2.491823439898479, -0.00033649414666733594, 0.0004565883535726022, -0.0014743450729618962]	[1.3835901136483697, 0.08753007854823394, 0.05040143798706261, -0.0014016346556124577, -0.0005553672235845623, -0.0009631258029553714]	[2.6623673052431713, -0.004917141580129841, -2.3017596098810325, 0.00042562575967739483, 0.001010571606067596, -0.0011327644128808854]	[-0.6996874202721266, 0.02756489263984466, 0.9863360025231085, 0.006943871996109792, -0.0020877820528648686, 0.0022454394736129576]	[-0.9107671242077081, -0.21426106485264731, 0.7865436519873898, -3.2225902261570155e-05, 0.005021245138726058, 0.0019210113704033924]	[-0.38956018903424994, -0.3211538020761381, 0.7916002433773323, 0.0064129850865082185, 0.0012416641248496065, 0.002095455362912334]	[17.244834728308184, 14.985377093143853, -11.034621546895108, 0.008265799739569195, -0.004045533740636435, 0.01403506991919648]	[34.08144117830143, -57.234088701348085, 23.78958651573239, 0.005017140646323672, 0.007300775116338802, 0.003982991984756313]	[109.80723899186054, -45.836668062124744, 47.47468670107729, -0.0009752670786547816, -0.004384875037120478, 0.0040415335671697234]	
411	677.016190	0.371760	True	2.4731622904318584	2.3952151095392114	0.14959630698131676	0.2030644832699677	0.027990629037006578	0.05036482775752418	[0.15649799156679223, 0.001373395955444628, 2.50162073993554, -0.000263691412742525, 0.00043367938928489134, -0.0014470164666342798]	[1.3746795475379279, 0.0851696993257478, 0.058414693297997734, -0.0013994046624747967, -0.000502484131604814, -0.0009426854392807367]	[2.658925944096075, -0.008302096619547042, -2.2936327169056003, 0.0004891768449907052, 0.0010208712638373719, -0.001110487758415887]	[-0.6823909512143638, 0.0452886377836584, 0.9725198499827525, 0.0076129115359329, -0.002495366511996326, 0.0032196187809386575]	[-0.8700232782210988, -0.2618022089647816, 0.816407827126203, 0.0004807044863234409, 0.005548698384402613, 0.0021820642158691043]	[-0.29955089513032823, -0.3558968260973179, 0.8334207770816258, 0.00629102709751454, 0.0008197433053145034, 0.002359127071314335]	[22.672646916771697, 20.15362171536575, -13.777039983079884, 0.009473537352726004, -0.005291795366687512, 0.015395616740542316]	[50.44756709848157, -53.201958037992505, 37.377207088325356, 0.004828929316422819, 0.006798794039731873, 0.0040332445443178894]	[104.89205229266453, -37.84566062516317, 51.069886171031264, -0.0012980211285406112, -0.004384326860204503, 0.004062843678456685]	
412	682.418488	5.398218	True	2.4782439482883	2.3692775757168145	0.14908491612475377	0.2012393229896034	0.027855837569877275	0.04889038714279675	[0.14967849735996389, 0.0018401114013428237, 2.511321128459134, -0.00018432873887719192, 0.00040668875456318856, -0.0014099861018299757]	[1.3662641124873063, 0.08234891946347454, 0.06674033855232261, -0.0013920539833775323, -0.00044451050064843066, -0.0009196657220011457]	[2.6562994677992204, -0.011970094500205438, -2.2850814243521342, 0.0005513600225610252, 0.0010269394104731018, -0.0010855901652482096]	[-0.6824557316899214, 0.0456696068298384, 0.9670003998553719, 0.008254997381654762, -0.0029040337368637465, 0.00418595124991968]	[-0.8117146177441169, -0.3062867597202688, 0.8487518505987615, 0.0009917995263323078, 0.00603849688645944, 0.0024382484723852755]	[-0.22664738535482432, -0.37740869799820853, 0.8767142528951871, 0.006138842513574967, 0.00039601931029198157, 0.002619951287290086]	[2.672646916771697, 0.15362171536575175, -4.185736644236853, 0.009179034922364519, -0.005340424273059192, 0.015202149214595893]	[70.44713516627363, -49.400632785109785, 40.06791850740003, 0.004775218609895721, 0.006293812308720616, 0.003937243698303555]	[84.89205229266453, -22.454393980927914, 52.543326895159005, -0.0016211097600379583, -0.0043639314263216565, 0.003998926369611984]	
413	683.418174	0.994632	True	2.4806022839661903	2.344024440379255	0.14857823317150587	0.19945441159253718	0.027691606336785184	0.04748055299006154	[0.142770877122644, 0.002222571371996241, 2.521007844672277, -9.933257808891935e-05, 0.00037585200758347164, -0.0013638161781257907]	[1.3585198877077227, 0.07909821649266963, 0.07540322097191646, -0.0013796072435407257, -0.0003818283448977603, -0.0008941184203566369]	[2.654316668369512, -0.015788296362502872, -2.276090766807935, 0.000611874088111897, 0.001028761922688663, -0.0010581061012840613]	[-0.6999419910679527, 0.028614516879036867, 0.9698147213348375, 0.008738851515880877, -0.003264108434824235, 0.00504778901946591]	[-0.735779450907979, -0.34769817215615534, 0.8835869176615527, 0.0014997179499402487, 0.006489601709361492, 0.0026887669181312654]	[-0.17090973601401344, -0.38561765110901347, 0.921487320418735, 0.0059566732099254355, -2.867160933627192e-05, 0.0028768372119987347]	[-17.326500952523208, -19.84544710914889, 5.405123383664806, 0.00680545789804407, -0.004605522911141329, 0.013466245398458972]	[90.44670323406568, -45.599307532227066, 42.758629926474704, 0.004712485789123893, 0.005786641077925929, 0.0038288559868030953]	[64.89205229266453, -7.063127336692659, 54.016767619286746, -0.0019418656193524496, -0.004340233239147461, 0.003917793753904422]	
414	688.544744	5.121071	True	2.4796289922424446	2.3206033236643333	0.14798636092163153	0.19785090244343925	0.027457936591338352	0.04622350376045152	[0.13575341539963132, 0.002504301219723443, 2.5306860039654526, -9.771792842194517e-06, 0.0003415376218599455, -0.0013092010402381991]	[1.3515002708220798, 0.07551881031375289, 0.08435502595883228, -0.0013621096818797688, -0.00031483369810772694, -0.000866106677789531]	[2.652805721955336, -0.019623149401189706, -2.266645674693551, 0.0006704233446737816, 0.0010263397167574568, -0.0010280822139628878]	[-0.7043218422703139, 0.02574569237913693, 0.9653128455398583, 0.009167462879327003, -0.0035987423071227906, 0.005875469525940324]	[-0.6668488818854507, -0.3718958455573051, 0.9062961012560307, 0.0020016735840232805, 0.006900258086401268, 0.002932125877289162]	[-0.13239823436004897, -0.3804515276712331, 0.9677466592693467, 0.005745388299867134, -0.0004521641775130554, 0.003128434120294922]	[-2.209821713379686, -3.4686112826126205, -3.0041467924726835, 0.006099210829935872, -0.004252383091070252, 0.012860595177914314]	[82.09903694979084, -25.599307532227066, 28.664801076861703, 0.004617675869380618, 0.0052649925979177305, 0.0036970183095031764]	[44.89205229266453, 8.328139307542596, 55.49020834341449, -0.0022510093040016997, -0.004292091435962047, 0.0038153724571677343]	
415	691.898880	3.347068	True	2.475786163515176	2.299738726707151	0.14729204494093587	0.19659499775480332	0.027154955009334673	0.04520419186359652	[0.1287025982554875, 0.0027637584435721836, 2.5403141735055814, 8.38439117704627e-05, 0.0003038975977700046, -0.001246479135381515]	[1.3451352016380402, 0.07178316909034278, 0.0934741697870198, -0.0013396620461572284, -0.00024404862225053953, -0.0008357762620891495]	[2.6515941840242596, -0.023340385351105955, -2.2567309796214143, 0.0007267855467425846, 0.0010195939615950612, -0.000995549870009848]	[-0.7065300474854821, 0.024412140956461638, 0.9598595697794866, 0.009549569718459086, -0.003928088712854427, 0.006669771523358386]	[-0.6049823161880055, -0.378786455178716, 0.9168845025862776, 0.0024893421952835006, 0.007247031313882717, 0.003153241682811398]	[-0.11117337942100709, -0.3618377768993667, 1.0154989792159537, 0.005518820063133198, -0.0008925899306757737, 0.0033791594126795937]	[0.30110718122689617, -1.689315223159647, -4.072474666182337, 0.0055466635209396225, -0.004230896787501435, 0.012269768793516295]	[73.71137323741954, -5.599307532227066, 14.639637511210061, 0.0044024045510384045, 0.004381810740653075, 0.003324870666896464]	[24.89205229266453, 23.71940595177785, 56.96364906754223, -0.0023422918965817206, -0.004543749546992938, 0.003783845303314967]	
416	693.667430	1.763918	True	2.469333827767793	2.2820722424000923	0.14645598070247565	0.1958445076801935	0.026772709443778304	0.044497877636870665	[0.12164853239852198, 0.0030159463695038947, 2.549868316048624, 0.0001810446039614492, 0.00026344100711154535, -0.0011768628524428386]	[1.3393456734971825, 0.06806472534471944, 0.10265332993651165, -0.0013116809721882717, -0.0001697938290011258, -0.0008039420294928598]	[2.650508979725523, -0.026805021304637647, -2.2463314214292107, 0.0007813553702888541, 0.0010074811647977444, -0.0009612076464653831]	[-0.7048847270932569, 0.0245676402669409, 0.9505549114384169, 0.009884434741602959, -0.004160537856114162, 0.007254984267957716]	[-0.5519016058760573, -0.3682765913664734, 0.9181997431200338, 0.0031079423837457173, 0.007593867712355551, 0.0032333510414044985]	[-0.10729588529944693, -0.3297034545781329, 1.0647510203142252, 0.0053867194508720635, -0.0015249458605322234, 0.003491194302283084]	[4.734081513299978, 0.027446816568465815, -8.463349046157775, 0.004994770519344397, -0.002754782236851147, 0.008876052396234022]	[63.37548939355009, 14.400210181567985, 3.944654500137956, 0.006518841252750651, 0.0045325902443230474, 0.0010582210366302924]	[4.8920522926645305, 39.1106725960131, 58.43708979166997, -0.000685322760642434, -0.007599331827944977, 0.0015520987128987609]	
417	694.838775	1.167093	True	2.4607275218104823	2.2681623928447987	0.145475543832684	0.19574292330291285	0.026317603930025826	0.04417112393786857	[0.11462993435386919, 0.0032755983373199417, 2.559309375127149, 0.0002813628444710272, 0.0002204085381651292, -0.0011012346741575516]	[1.334043506108634, 0.06453786383159416, 0.11179987695870039, -0.0012774897352745124, -9.319387779855231e-05, -0.0007711114139337742]	[2.649376387776882, -0.029881363009680095, -2.2354316564578642, 0.0008343503611095564, 0.000989234301550603, -0.0009257673811527487]	[-0.6993472426258358, 0.026200196317786816, 0.9372952150208739, 0.010173257863156955, -0.004441581098857168, 0.007873093741204729]	[-0.5077090902158565, -0.3402745328785955, 0.9103274689894059, 0.0037307668883559165, 0.00771578065374364, 0.0033526938166499078]	[-0.12082668701476332, -0.2839752241386684, 1.1155095530413577, 0.00520374102587202, -0.002118674149139647, 0.0035998861220742765]	[9.195901065890308, 1.7212152094644415, -12.953208895768645, 0.0044733820117543645, -0.003614403978601992, 0.009360284616536839]	[52.957506246052006, 34.39673432855999, -6.60402212662761, 0.006617573310464442, 0.001098876345919081, 0.0016789758796673761]	[-15.10794770733547, 54.50193924024836, 59.91053051579771, -0.0013591604180872969, -0.006974879080936123, 0.0014908840757539691]	
418	695.998433	1.154879	True	2.4504487222647446	2.2585511809124643	0.14435196445201454	0.19642789718064776	0.025797917818526462	0.04429122915842671	[0.10768591109817233, 0.0035573052226015095, 2.5685970770948123, 0.0003844363422115111, 0.00017461390462341, -0.0010195825688344858]	[1.3291392493870449, 0.0613778629904923, 0.12082243567688318, -0.0012372993787731319, -1.558500214906411e-05, -0.0007370820116620865]	[2.648022050811324, -0.03243299582549489, -2.2240162601733413, 0.0008853748722671454, 0.0009651301393363153, -0.0008892680240544937]	[-0.6898782851453248, 0.029287893141348054, 0.9199390026391456, 0.010435831930457988, -0.004710953827865192, 0.00846080628134251]	[-0.4725459589472855, -0.2946938931394645, 0.8934277867510524, 0.0043070889599603, 0.007795540215115941, 0.003472792729343213]	[-0.15182693371836828, -0.2245793498496124, 1.1677813784385664, 0.004992595433741201, -0.0026956955560142595, 0.003704206184950201]	[13.687180851980987, 3.3806820247088463, -17.584915152051142, 0.0042782178942747445, -0.003515024073157955, 0.00883172914055395]	[42.41324769483252, 54.383577332785336, -16.921399243625714, 0.005920908584793245, 0.0006024967137053112, 0.0016826936390534094]	[-35.10794770733547, 69.89320588448362, 61.38397123992545, -0.001671160019399179, -0.006717441798728745, 0.0014134804376437864]	
419	702.115970	6.113206	True	2.438694216409576	2.25315222651359	0.1430997869998647	0.19784470895432785	0.025223677060783784	0.044832119521577465	[0.1007625623565748, 0.0038343492892145064, 2.5777686386390446, 0.0004897788637052384, 0.0001262837365249513, -0.0009322242415468399]	[1.3245396808031646, 0.05875206062428946, 0.12976229349584859, -0.0011913429557070423, 6.246956717596291e-05, -0.0007018883008804784]	[2.64630452919733, -0.034364677552157295, -2.212132016674082, 0.0009341721147856441, 0.0009356002595428714, -0.0008518524475635524]	[-0.6951244357216904, 0.025566864938033614, 0.9141366398684773, 0.010627551311143018, -0.0049463984489906835, 0.00901548946756966]	[-0.4470161777645007, -0.2332448115271467, 0.8938823418918346, 0.004883300508638633, 0.007804867993526494, 0.0035849901282215884]	[-0.1936244650443429, -0.15983428188407092, 1.2091215244478293, 0.004758348065361209, -0.0032030996334697047, 0.0037843394430643602]	[-3.2433813471199073, -4.446652032335985, -4.2379851538472035, 0.0033788799068617016, -0.0030675200135328123, 0.008263274784611849]	[31.212027898233032, 72.29977700536195, 3.0786007563742857, 0.005982172728763795, -0.0003405949978792037, 0.001548138845453287]	[-47.37795712189855, 75.65907403404562, 48.57006355089312, -0.0019053659756573945, -0.005630103192668169, 0.001020035077944225]	
420	704.441723	2.317210	True	2.4254114731926273	2.2511496550787795	0.14175179391411072	0.19972327811380275	0.024608563198499387	0.04565994481989151	[0.09371541766036028, 0.004039315862544709, 2.58693537934763, 0.0005960909979892792, 7.599245238469425e-05, -0.0008395665219841615]	[1.320146110412607, 0.05681941936393768, 0.13879319728068362, -0.001139253308456207, 0.00014108572522425396, -0.0006662299111076298]	[2.644130545941383, -0.03563950322468915, -2.199907977126346, 0.0009804300372032427, 0.0009015540322303408, -0.0008140633391854814]	[-0.7145374472368148, 0.015163433579969242, 0.9190509479706563, 0.010630347698942682, -0.0051006418544039, 0.0095218845688435]	[-0.4316076545627621, -0.15592006364803718, 0.9117694763411871, 0.005533075548765967, 0.007908148491836561, 0.003564998232963162]	[-0.24323446852292477, -0.09309158755957157, 1.235548980808102, 0.00448493584496585, -0.0035983429798776964, 0.0037799955051680757]	[-19.48524510902158, -12.086745827843268, 8.088506920586886, 0.0006036618134916761, -0.0018731656237945787, 0.007453526452925698]	[19.48951634797673, 90.12560288061633, 23.078596264554946, 0.007233783676924578, 0.0013465264937118195, -0.000570120426993758]	[-56.177894049664935, 77.54776473542255, 31.244923263143974, -0.0024000896186684648, -0.003880447782456684, -0.0003342548403912624]	
